version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v15,DB01_to_DK04,backward_backup_01,DK04,DB01,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,6704.772721475249,6.7047727214752495,572.9459488744586,109,257,0.7203598022460938,48.1651376146789,False,False,False,True,,50.0,48.1651376146789,12.419232787087958,1.171875,True,50.0,41.42135623730883,True,50.0,NONE,soft_lock,1,101,0.9900990099009901,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK04_backward_backup_01.csv
v15,DB01_to_DK04,backward_main_02,DK04,DB01,backward,main,2,False,"Rank skipped: 2 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,backward_backup_02,DK04,DB01,backward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,backward_main_03,DK04,DB01,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 16/16 nodes (100.00%), exceeds limit 10.00%.",1298.5281374238575,1.2985281374238575,109.10291228185093,22,331,0.6063318252563477,,,False,False,True,0.0,,,,,,,,,,,soft_lock,16,16,100.0,0.029951327025618302,0.9700486729743816,2.932365452531074e-06,1.000002345892362,output/thetastar_master_plan/route_nodes/DB01_to_DK04_backward_main_03.csv
v15,DB01_to_DK04,backward_backup_03,DK04,DB01,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK04,backward_main_04,DK04,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 16/16 nodes (100.00%), exceeds limit 10.00%.",1298.5281374238575,1.2985281374238575,109.10291228185093,22,331,0.6105501651763916,,,False,False,True,0.0,,,,,,,,,,,soft_lock,16,16,100.0,0.029951327025618302,0.9700486729743816,2.932365452531074e-06,1.000002345892362,output/thetastar_master_plan/route_nodes/DB01_to_DK04_backward_main_04.csv
v15,DB01_to_DK04,backward_backup_04,DK04,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,forward_main_01,DB01,DK05,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,4821.320343559642,4.821320343559642,416.04087952377165,85,2571,3.786874294281006,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.5892292704179123,0.4107707295820877,,,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_main_01.csv
v15,DB01_to_DK05,forward_backup_01,DB01,DK05,forward,backup,1,True,Path found. [safe fallback attempted],4850.6096654409885,4.850609665440988,423.3395081905646,86,140,0.6220643520355225,46.51162790697674,False,False,False,True,,50.0,46.51162790697674,6.132340034532529,1.6483516483516483,True,50.0,29.28932188134604,True,35.35533905932738,,no_lock,0,76,0.0,0.5806262576037893,0.4193737423962107,0.4517930978989815,1.3614344783191852,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_backup_01.csv
v15,DB01_to_DK05,forward_main_02,DB01,DK05,forward,main,2,True,Path found. [safe fallback attempted],4879.898987322333,4.879898987322333,429.5010373428553,87,1969,2.8027477264404297,,,False,False,True,0.0,,,,,,,,True,0.0,,strict_lock,0,76,0.0,0.5480587029233992,0.45194129707660086,0.4484486677133404,1.3587589341706723,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_main_02.csv
v15,DB01_to_DK05,forward_backup_02,DB01,DK05,forward,backup,2,True,Path found. [safe fallback attempted],5092.031021678297,5.092031021678297,448.33618129609863,90,246,0.7399187088012695,49.11900753465172,False,False,False,True,,100.0,49.11900753465172,8.50679400142838,1.0471204188481675,True,70.71067811865476,212.1320343559646,True,35.35533905932738,,strict_lock,0,79,0.0,0.5448218952565873,0.4551781047434127,0.4444726753350992,1.3555781402680795,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_backup_02.csv
v15,DB01_to_DK05,forward_main_03,DB01,DK05,forward,main,3,True,Path found. [safe fallback attempted],5062.741699796952,5.062741699796952,447.402136373221,89,1506,1.716803789138794,,,False,False,True,0.0,,,,,,,,True,70.71067811865476,,strict_lock,0,79,0.0,0.5203111075382513,0.4796888924617486,0.4337525896088012,1.3470020716870408,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_main_03.csv
v15,DB01_to_DK05,forward_backup_03,DB01,DK05,forward,backup,3,True,Path found. [safe fallback attempted],5345.584412271572,5.345584412271571,470.1058398959042,93,186,0.6489911079406738,47.35003645799219,False,False,False,True,,100.0,47.35003645799219,2.086199109377965,2.487562189054726,True,70.71067811865476,282.8427124746195,True,35.35533905932738,,strict_lock,0,83,0.0,0.5208331067557931,0.47916689324420686,0.42192847054688937,1.3375427764375116,output/thetastar_master_plan/route_nodes/DB01_to_DK05_forward_backup_03.csv
v15,DB01_to_DK05,forward_main_04,DB01,DK05,forward,main,4,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,forward_backup_04,DB01,DK05,forward,backup,4,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,backward_main_01,DK05,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ01.,6835.533905932738,6.835533905932738,507.71206610618447,117,2360,2.74869441986084,,,False,False,True,,,,,,,,,True,0.0,FLZ01,,3,107,2.803738317757009,0.5562790325116783,0.44372096748832174,,,output/thetastar_master_plan/route_nodes/DB01_to_DK05_backward_main_01.csv
v15,DB01_to_DK05,backward_backup_01,DK05,DB01,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,7330.508652763321,7.330508652763321,542.6812086398946,124,234,0.924065113067627,47.983870967741936,False,False,False,True,,50.0,47.983870967741936,0.5037240188325612,3.202846975088968,True,50.0,494.9747468305832,True,35.35533905932738,NONE,soft_lock,7,112,6.25,,,,,output/thetastar_master_plan/route_nodes/DB01_to_DK05_backward_backup_01.csv
v15,DB01_to_DK05,backward_main_02,DK05,DB01,backward,main,2,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,backward_backup_02,DK05,DB01,backward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,backward_main_03,DK05,DB01,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 32/57 nodes (56.14%), exceeds limit 10.00%.",3679.8989873223336,3.679898987322334,316.66929577985377,63,1693,2.2777342796325684,,,False,False,True,0.0,,,,,,,,,,,soft_lock,32,57,56.14035087719298,0.2739820214263558,0.7260179785736443,0.16643399282603002,1.133147194260824,output/thetastar_master_plan/route_nodes/DB01_to_DK05_backward_main_03.csv
v15,DB01_to_DK05,backward_backup_03,DK05,DB01,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK05,backward_main_04,DK05,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 33/57 nodes (57.89%), exceeds limit 10.00%.",3679.8989873223336,3.679898987322334,316.66929577985377,63,1693,2.2776923179626465,,,False,False,True,0.0,,,,,,,,,,,soft_lock,33,57,57.89473684210526,0.2739820214263558,0.7260179785736443,0.16643399282603002,1.133147194260824,output/thetastar_master_plan/route_nodes/DB01_to_DK05_backward_main_04.csv
v15,DB01_to_DK05,backward_backup_04,DK05,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK06,forward_main_01,DB01,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,3788.477631085024,3.7884776310850237,292.9683383060171,66,1587,2.589840888977051,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.6553730845441865,0.3446269154558134,,,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_main_01.csv
v15,DB01_to_DK06,forward_backup_01,DB01,DK06,forward,backup,1,True,Path found. [safe fallback attempted],3717.766952966369,3.717766952966369,292.7521568920192,65,94,0.5244760513305664,44.61538461538461,False,False,False,True,,50.0,44.61538461538461,17.43738928642324,1.4705882352941178,True,50.0,-70.71067811865487,True,50.0,,no_lock,0,56,0.0,0.637792388093748,0.3622076119062519,0.33118840709706615,1.264950725677653,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_backup_01.csv
v15,DB01_to_DK06,forward_main_02,DB01,DK06,forward,main,2,True,Path found. [safe fallback attempted],10006.85424949238,10.006854249492381,713.8425383872603,168,2563,2.9047791957855225,,,False,True,True,200.0,,,,,,,,True,35.35533905932738,,strict_lock,0,159,0.0,0.6205361328860807,0.37946386711391933,0.1405949759953748,1.1124759807962998,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_main_02.csv
v15,DB01_to_DK06,forward_backup_02,DB01,DK06,forward,backup,2,True,Path found. [safe fallback attempted],9906.85424949238,9.90685424949238,709.9519291857068,166,433,1.0719521045684814,48.795180722891565,False,False,True,True,,50.0,48.795180722891565,6.72184668049118,1.8229166666666667,True,50.0,-100.0,True,70.71067811865476,,strict_lock,0,157,0.0,0.6243907493925537,0.3756092506074462,0.1486448075887303,1.1189158460709843,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_backup_02.csv
v15,DB01_to_DK06,forward_main_03,DB01,DK06,forward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 52/52 nodes (100.00%), exceeds limit 10.00%.",3222.792206135786,3.222792206135786,260.8896353895706,58,1766,2.4078588485717773,,,False,False,True,0.0,,,,,,,,,,,soft_lock,52,52,100.0,0.35447631318871475,0.6455236868112852,0.1431632112629975,1.1145305690103982,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_main_03.csv
v15,DB01_to_DK06,forward_backup_03,DB01,DK06,forward,backup,3,False,Skipped because forward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK06,forward_main_04,DB01,DK06,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 52/52 nodes (100.00%), exceeds limit 10.00%.",3222.792206135786,3.222792206135786,260.8896353895706,58,1766,2.164628744125366,,,False,False,True,0.0,,,,,,,,,,,soft_lock,52,52,100.0,0.35447631318871475,0.6455236868112852,0.1431632112629975,1.1145305690103982,output/thetastar_master_plan/route_nodes/DB01_to_DK06_forward_main_04.csv
v15,DB01_to_DK06,forward_backup_04,DB01,DK06,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK06,backward_main_01,DK06,DB01,backward,main,1,True,Route forced through FLZ buffer via FLZ02.,9099.747468305834,9.099747468305834,607.5376070861541,154,4003,4.206620454788208,,,False,False,True,,,,,,,,,True,0.0,FLZ02,,11,117,9.401709401709402,0.7278320453092327,0.27216795469076727,,,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_main_01.csv
v15,DB01_to_DK06,backward_backup_01,DK06,DB01,backward,backup,1,True,Path found. [safe fallback attempted],5542.031021678298,5.542031021678298,376.8582471252359,99,179,0.5469632148742676,46.464646464646464,False,False,True,True,,50.0,46.464646464646464,17.499991915821738,0.9569377990430622,True,50.0,-3557.7164466275353,True,35.35533905932738,,soft_lock,1,90,1.1111111111111112,0.6903691648118363,0.30963083518816353,0.11731067566140514,1.0938485405291238,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_backup_01.csv
v15,DB01_to_DK06,backward_main_02,DK06,DB01,backward,main,2,True,Path found. [safe fallback attempted],8109.797974644666,8.109797974644666,572.5174686880348,140,5408,5.13282036781311,,,False,True,True,0.0,,,,,,,,True,35.35533905932738,,strict_lock,0,132,0.0,0.5798576530027171,0.420142346997283,0.09448809632644169,1.0755904770611533,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_main_02.csv
v15,DB01_to_DK06,backward_backup_02,DK06,DB01,backward,backup,2,True,Path found. [safe fallback attempted],8492.640687119285,8.492640687119286,596.6973293521339,146,1025,1.6811585426330566,53.24294981148413,False,False,True,True,,200.0,53.24294981148413,35.35533905932706,0.0,True,158.11388300841898,382.84271247461857,True,70.71067811865476,,strict_lock,0,137,0.0,0.5838681223973944,0.41613187760260556,0.09172332095299975,1.0733786567623997,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_backup_02.csv
v15,DB01_to_DK06,backward_main_03,DK06,DB01,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 51/52 nodes (98.08%), exceeds limit 10.00%.",3222.792206135786,3.222792206135786,260.88963538957074,58,1723,1.8759198188781738,,,False,False,True,0.0,,,,,,,,,,,soft_lock,51,52,98.07692307692308,0.3544763131887147,0.6455236868112852,0.14316321126299747,1.114530569010398,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_main_03.csv
v15,DB01_to_DK06,backward_backup_03,DK06,DB01,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB01_to_DK06,backward_main_04,DK06,DB01,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 51/52 nodes (98.08%), exceeds limit 10.00%.",3222.792206135786,3.222792206135786,260.88963538957074,58,1723,1.8532516956329346,,,False,False,True,0.0,,,,,,,,,,,soft_lock,51,52,98.07692307692308,0.3544763131887147,0.6455236868112852,0.14316321126299747,1.114530569010398,output/thetastar_master_plan/route_nodes/DB01_to_DK06_backward_main_04.csv
v15,DB01_to_DK06,backward_backup_04,DK06,DB01,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK01,forward_main_01,DB02,DK01,forward,main,1,True,Route forced through FLZ buffer via FLZ01.,3287.005768508881,3.2870057685088807,193.38029918331586,51,293,0.8817005157470703,,,False,False,True,,,,,,,,,True,0.0,FLZ01,,0,0,0.0,0.8548763501976544,0.1451236498023457,,,output/thetastar_master_plan/route_nodes/DB02_to_DK01_forward_main_01.csv
v15,DB02_to_DK01,forward_backup_01,DB02,DK01,forward,backup,1,True,Path found. [safe fallback attempted],3316.295090390226,3.316295090390226,191.95474107499933,52,90,0.4033985137939453,46.15384615384615,False,False,False,True,,50.0,46.15384615384615,23.419723517398836,0.8333333333333334,True,50.0,29.28932188134513,True,50.0,,no_lock,0,40,0.0,0.8529878756949179,0.14701212430508223,0.011400217145585664,1.0091201737164686,output/thetastar_master_plan/route_nodes/DB02_to_DK01_forward_backup_01.csv
v15,DB02_to_DK01,forward_main_02,DB02,DK01,forward,main,2,True,Path found. [safe fallback attempted],3433.452377915607,3.433452377915607,198.57406180314334,56,371,0.912736177444458,,,False,False,True,100.0,,,,,,,,True,0.0,,strict_lock,0,43,0.0,0.8527566070588473,0.14724339294115277,0.013080768624383014,1.0104646148995065,output/thetastar_master_plan/route_nodes/DB02_to_DK01_forward_main_02.csv
v15,DB02_to_DK01,forward_backup_02,DB02,DK01,forward,backup,2,True,Path found. [safe fallback attempted],3433.452377915607,3.433452377915607,198.70538920922948,56,108,0.5904254913330078,45.535714285714285,False,False,False,True,,50.0,45.535714285714285,17.084143801269168,0.8,True,50.0,0.0,True,50.0,,strict_lock,0,46,0.0,0.8506550875613891,0.14934491243861087,0.0141032137660897,1.0112825710128717,output/thetastar_master_plan/route_nodes/DB02_to_DK01_forward_backup_02.csv
v15,DB02_to_DK01,forward_main_03,DB02,DK01,forward,main,3,False,"Rank skipped: 10 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK01,forward_backup_03,DB02,DK01,forward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK01,forward_main_04,DB02,DK01,forward,main,4,False,"Path found. Overlap with locked routes = 23/40 nodes (57.50%), exceeds limit 10.00%.",3140.559159102155,3.1405591591021547,196.02300285710476,46,812,0.7313625812530518,,,False,False,False,0.0,,,,,,,,,,,soft_lock,23,40,57.5,0.8291865047326196,0.17081349526738027,0.010988495854726036,1.0087907966837808,output/thetastar_master_plan/route_nodes/DB02_to_DK01_forward_main_04.csv
v15,DB02_to_DK01,forward_backup_04,DB02,DK01,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK01,backward_main_01,DK01,DB02,backward,main,1,True,Route forced through FLZ buffer via FLZ03.,4040.559159102155,4.040559159102155,257.96225315399965,64,674,1.2551231384277344,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,54,0.0,0.8031319004702784,0.19686809952972165,,,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_main_01.csv
v15,DB02_to_DK01,backward_backup_01,DK01,DB02,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,4281.980515339464,4.2819805153394634,272.83947585982037,68,135,0.7762529850006104,46.3235294117647,False,False,False,True,,50.0,46.3235294117647,3.1386330907432463,3.7735849056603774,True,50.0,241.42135623730883,True,35.35533905932738,NONE,strict_lock,0,58,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_backup_01.csv
v15,DB02_to_DK01,backward_main_02,DK01,DB02,backward,main,2,True,Path found. [safe fallback attempted],3757.7164466275353,3.7577164466275352,218.9385237544247,60,353,0.9381957054138184,,,False,False,True,50.0,,,,,,,,True,70.71067811865476,,strict_lock,0,49,0.0,0.8277162495722694,0.17228375042773048,0.014306439762691504,1.0114451518101533,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_main_02.csv
v15,DB02_to_DK01,backward_backup_02,DK01,DB02,backward,backup,2,True,Path found. [safe fallback attempted],3574.8737341529168,3.574873734152917,207.6879032620457,58,88,0.5066189765930176,43.10344827586207,False,False,False,True,,50.0,43.10344827586207,11.063015052948247,3.076923076923077,True,50.0,-182.84271247461857,True,35.35533905932738,,strict_lock,0,47,0.0,0.8336214640749445,0.1663785359250554,0.013617033727076837,1.0108936269816615,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_backup_02.csv
v15,DB02_to_DK01,backward_main_03,DK01,DB02,backward,main,3,False,"Path found. Overlap with locked routes = 18/40 nodes (45.00%), exceeds limit 10.00%.",3140.559159102155,3.1405591591021547,196.02300285710476,46,812,0.3930785655975342,,,False,False,False,0.0,,,,,,,,,,,soft_lock,18,40,45.0,0.8291865047326198,0.17081349526738027,0.010988495854726037,1.0087907966837808,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_main_03.csv
v15,DB02_to_DK01,backward_backup_03,DK01,DB02,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK01,backward_main_04,DK01,DB02,backward,main,4,False,"Path found. Overlap with locked routes = 18/40 nodes (45.00%), exceeds limit 10.00%.",3140.559159102155,3.1405591591021547,196.02300285710476,46,812,0.5932741165161133,,,False,False,False,0.0,,,,,,,,,,,soft_lock,18,40,45.0,0.8291865047326198,0.17081349526738027,0.010988495854726037,1.0087907966837808,output/thetastar_master_plan/route_nodes/DB02_to_DK01_backward_main_04.csv
v15,DB02_to_DK01,backward_backup_04,DK01,DB02,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,forward_main_01,DB02,DK02,forward,main,1,True,Path found. [safe fallback attempted],5331.980515339465,5.331980515339464,378.5783270605431,89,3905,3.885911226272583,,,False,False,True,,,,,,,,,True,100.0,,,0,0,0.0,0.5138059315241186,0.4861940684758814,0.046815369640389876,1.037452295712312,output/thetastar_master_plan/route_nodes/DB02_to_DK02_forward_main_01.csv
v15,DB02_to_DK02,forward_backup_01,DB02,DK02,forward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,6556.244584051393,6.5562445840513925,452.8851000917771,111,189,0.8573637008666992,47.2972972972973,False,False,False,True,,50.0,47.2972972972973,0.5795664312032142,4.4,True,50.0,1224.2640687119283,True,50.0,NONE,no_lock,0,94,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK02_forward_backup_01.csv
v15,DB02_to_DK02,forward_main_02,DB02,DK02,forward,main,2,False,"Rank skipped: 3 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,forward_backup_02,DB02,DK02,forward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,forward_main_03,DB02,DK02,forward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 82/82 nodes (100.00%), exceeds limit 10.00%.",5331.980515339465,5.331980515339464,378.5783270605431,89,3905,4.137573957443237,,,False,False,True,0.0,,,,,,,,,,,soft_lock,82,82,100.0,0.5138059315241186,0.4861940684758814,0.046815369640389876,1.037452295712312,output/thetastar_master_plan/route_nodes/DB02_to_DK02_forward_main_03.csv
v15,DB02_to_DK02,forward_backup_03,DB02,DK02,forward,backup,3,False,Skipped because forward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,forward_main_04,DB02,DK02,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 82/82 nodes (100.00%), exceeds limit 10.00%.",5331.980515339465,5.331980515339464,378.5783270605431,89,3905,3.8318252563476562,,,False,False,True,0.0,,,,,,,,,,,soft_lock,82,82,100.0,0.5138059315241186,0.4861940684758814,0.046815369640389876,1.037452295712312,output/thetastar_master_plan/route_nodes/DB02_to_DK02_forward_main_04.csv
v15,DB02_to_DK02,forward_backup_04,DB02,DK02,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,backward_main_01,DK02,DB02,backward,main,1,True,Route forced through FLZ buffer via FLZ03.,5897.665940288703,5.897665940288703,491.9330304021627,97,1799,2.8172459602355957,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,88,0.0,0.6401249974009261,0.35987500259907396,,,output/thetastar_master_plan/route_nodes/DB02_to_DK02_backward_main_01.csv
v15,DB02_to_DK02,backward_backup_01,DK02,DB02,backward,backup,1,True,Path found. [safe fallback attempted],6139.087296526011,6.139087296526012,511.7615649359011,101,172,0.6812469959259033,48.01980198019802,False,False,False,True,,50.0,48.01980198019802,2.353382878590542,2.1459227467811157,True,50.0,241.42135623730883,True,35.35533905932738,,strict_lock,0,93,0.0,0.6385714664042577,0.36142853359574234,0.3726029158586142,1.2980823326868913,output/thetastar_master_plan/route_nodes/DB02_to_DK02_backward_backup_01.csv
v15,DB02_to_DK02,backward_main_02,DK02,DB02,backward,main,2,True,Path found. [safe fallback attempted],6439.087296526012,6.439087296526012,538.4766407247092,107,1772,2.0092592239379883,,,False,False,True,0.0,,,,,,,,True,50.0,,strict_lock,0,96,0.0,0.6283104817636683,0.3716895182363317,0.37420130173548616,1.2993610413883891,output/thetastar_master_plan/route_nodes/DB02_to_DK02_backward_main_02.csv
v15,DB02_to_DK02,backward_backup_02,DK02,DB02,backward,backup,2,True,Path found. [safe fallback attempted],6921.930009000631,6.921930009000631,578.4890091575021,115,366,0.47553133964538574,77.3956561758485,False,False,False,True,,150.0,77.3956561758485,0.921027432145641,1.1363636363636365,True,141.4213562373095,482.84271247461857,True,0.0,,strict_lock,0,104,0.0,0.6191525564245355,0.3808474435754646,0.3577955179127585,1.286236414330207,output/thetastar_master_plan/route_nodes/DB02_to_DK02_backward_backup_02.csv
v15,DB02_to_DK02,backward_main_03,DK02,DB02,backward,main,3,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,backward_backup_03,DK02,DB02,backward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK02,backward_main_04,DK02,DB02,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 75/82 nodes (91.46%), exceeds limit 10.00%.",5331.980515339465,5.331980515339464,378.65284300898264,89,858,1.3880383968353271,,,False,False,True,0.0,,,,,,,,,,,soft_lock,75,82,91.46341463414635,0.5055310688667483,0.4944689311332517,0.04656465524842382,1.0372517241987391,output/thetastar_master_plan/route_nodes/DB02_to_DK02_backward_main_04.csv
v15,DB02_to_DK02,backward_backup_04,DK02,DB02,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DB02_to_DK03,forward_main_01,DB02,DK03,forward,main,1,True,Route forced through FLZ buffer via FLZ01.,3872.792206135786,3.872792206135786,240.53055997238891,71,952,1.0872735977172852,,,False,False,True,,,,,,,,,True,0.0,FLZ01,,0,0,0.0,0.7390005280146132,0.2609994719853869,,,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_main_01.csv
v15,DB02_to_DK03,forward_backup_01,DB02,DK03,forward,backup,1,True,Path found. [safe fallback attempted],3872.792206135786,3.872792206135786,238.51686437806237,71,146,0.3766016960144043,45.070422535211264,False,False,False,True,,50.0,45.070422535211264,17.607166161341866,1.408450704225352,True,50.0,0.0,True,50.0,,no_lock,0,61,0.0,0.7212596399783844,0.2787403600216155,0.02026153021611134,1.0162092241728893,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_backup_01.csv
v15,DB02_to_DK03,forward_main_02,DB02,DK03,forward,main,2,True,Path found. [safe fallback attempted],4167.766952966369,4.167766952966369,253.48690167572565,74,515,1.0453803539276123,,,False,False,True,50.0,,,,,,,,True,0.0,,strict_lock,0,62,0.0,0.7971552718588454,0.2028447281411546,0.05116392250905482,1.040931138007244,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_main_02.csv
